Timestamp,Email address,sba,fr
23/08/2022 17:28:42,,à nà n-àw̄ n-ùn kāgɨ̄-bày-sà ɗèē àӯ dɨ́ sà,Il dit qu'il est allé chercher sa pipe pour fumer du tabac
23/08/2022 17:28:58,,Ngōn-í túngā kāgɨ̄-gɔ̀l-ḿ,Ton fils vient de me donner un coup de pied dans le tibia
23/08/2022 17:29:16,,Ngōn gɨ́ nè lé ɗā né lèl̄ kògō yā̰ lò kāgɨ̄-mìī gɨ́,"Cet enfant là fait des choses très rigolo pendant le jeu ""kagimi"""
23/08/2022 17:29:33,,M-āw lèkól̀ gɨ́ ə̀ĺ mbā-tà kāgɨ̄-mbēdē lə̀-ḿ gòdó,Je ne vais pas à l'école parce que je n'ai pas de bic
23/08/2022 17:29:52,,Ngìrà kāgɨ̄-mbōgō lé ɔ̀r̄ gín njé-mbḛ̄ jē,La racine de l'arbre Moringa oleifera dénonce les sorciers
23/08/2022 17:30:12,,Ngōn gɨ́ gɔ̀l-é òy lé nàm kàr kāgɨ̄-tɔ́sɨ̄ gɨ́,L'enfant paralysé s'attache à la canne
23/08/2022 17:30:47,,Kō lé ḭ̀ kágɨ́dá mbél kɔ̄rɔ́,Le mil s'est renversé entièrement
23/08/2022 17:31:06,,Màn̄ kàjā lé tá-né bíyā ndáà lèl̄ yā̰,"Le jus (du fruit) du ""kaja"", on l'utilise pour préparer la bouillie et alors elle est agréable"
23/08/2022 17:31:29,,kákòwálī lé tō yèl̄ gɨ́ ndájī ndū də̀w̄ jē,Le perroquet est un oiseau qui imite la voix des gens
23/08/2022 17:31:43,,Kàl̄ dɔ̀ kāgɨ̄ gɨ́ lé tō né gɨ́ ngōn à ɗā èĺ,Monter sur l'arbre est une chose qu'un enfant ne doit pas faire
23/08/2022 17:32:01,,Kàĺ lé j-à kùndā kə́y gɨ́ sìgì,L'année prochaine nous allons construire une nouvelle maison
23/08/2022 17:32:26,,Dā kāl lé à̰ӯ ngɔ̄dɨ̄ ùndā kúndā,Le Cobe de Buffon court plus vite que le cheval
23/08/2022 17:32:40,,Kàĺ-nè lé də̀w̄ jē ndōgō kō lə̀-dé láy ndáà wə̄ĺ-nè ndáà ɓō ɗā-dé,L'année passée les gens ont vendu tout leur mil et maintenant ils meurent de faim
23/08/2022 17:32:56,,ḛ̀ pà tà kàlàng yā̰ à-m̄ gə̀r̄ dɔ̀ tà lì-á èĺ,Il parle trop vite et je ne sais pas ce qu'il dit
23/08/2022 17:33:12,, ī ɗā mbá̰ ndáà kàlásɨ̀ ngà,Si tu l'as déjà fait c'est fini
23/08/2022 17:33:28,,"ɓōlé gə̀r̄ kàlè màn̄ ə̀ĺ ndáā, màjì kàr̄ ī-āw màn̄ ə̀ĺ","Si tu ne sais pas nager, il ne faut pas aller au fleuve de peur que tu te noies"
23/08/2022 17:33:50,,ī-tā kálī ísī-dɨ́ là,Prends ce tabouret et assieds-toi
23/08/2022 17:34:05,,Kálī lé tō kāgɨ̄ gɨ́ tɔ́l gɨ́ dèné jē d-ísī gɨ̀ nàńg ɗā kùlà,Un tabouret est un bois taillé où les femmes s'assoient pour travailler
23/08/2022 17:34:25,,M-ūndā màn̄ pə̀də́ dɨ̀ kám m-ār-é núngā,Je mets l'eau sur le feu avec des feuilles pour qu'elle chauffe
25/08/2022 13:07:34,,kám-món̄g lé màsɨ̄ màjɨ̀ kàӯ bíyā yā̰,Le Piliostigma thonningii est acide et très agréable pour manger la bouillie avec
25/08/2022 13:07:58,,Kám-ndà lé bòdè-é òsō tà-í gɨ́ ndáà à kòy,Si le liquide blanc du Guiera senegalensis tombe dans ta bouche alors tu vas mourir
25/08/2022 13:08:22,,Kám-sɔ́bɨ̀lɔ́ lé ndír̄-né ná̰y ndáà lèl̄ yā̰,"Les feuilles du Justicia kotschyi là, si on les cuit dans la sauce alors c'est très agréable"
25/08/2022 13:08:52,,Kàmyō̰ lé ə̀w̄ rī-á kàr nàńg tà bā gɨ́,Le camion n'est pas arrêté à côté du fleuve
25/08/2022 13:09:15,,Kàn̄ ɗɔ̄ý lé rə́dɨ̄ gɨ́ ùbū,Le grain du karité là on en fabrique de l'huile
25/08/2022 13:09:41,,āw yàá kànà ā kìngà-á ə̀ĺ,"Même si tu y vas, tu ne le trouveras pas"
25/08/2022 13:10:05,,ɓōgɨ́-nè də̀w̄ kárā yàá kànà ɗā kīdō ə̀ĺ wà?,Aujourd'hui n'y a-t-il même pas une personne qui fait de la boisson?
25/08/2022 13:10:29,,ɗèē kànàng nà njè-ɓògò àr mḛ̀ ndògō gɨ́ nè,"Viens vite, il y a un voleur dans la concession"
25/08/2022 13:10:58,,Kàndà lé tō ná̰y gɨ́ dósɨ̄ gɨ̀ kə́r,"""Kanda"" est une sauce qu'on prépare avec le sésame"
25/08/2022 13:11:21,,Sé dā lé làr-é kándá ɓá nè wà?,"La viande, son prix est à combien? "
25/08/2022 13:11:50,,íngā làr kándá wà?,Combien d'argent as-tu trouvé?
25/08/2022 13:12:11,,Kàndɨ̄ mbɔ̀r nè lé màsɨ̄ nā̰,Le fruit de cette pomme-cannelle là est très acide
25/08/2022 13:12:37,,Kándɨ̄ kāgɨ̄ nè lé túgā ndùl ɓá də̀w̄ jē d-ísɔ̄ ɓə́y,Le fruit de cet arbre devient noir d'abord et après les gens le mangent
25/08/2022 13:13:22,,Kándɨ̄ mángò ùwà màn̄g,Le noyau de la mangue s'est coincé dans (la gorge de) la vache
25/08/2022 13:13:55,,ngā làr kándɨ́ wà?,Combien d'argent as-tu trouvé?
25/08/2022 13:14:18,,kándɨ̄-búndùm tə́dɨ̄ gɔ̀l-é lò rɔ̄ gɨ́,Les balles ont cassé ses jambes pendant la bataille
25/08/2022 13:14:41,,Də̀w̄ jē pà nà Mbōrōrō jē lé ɗā kándɨ̄-kóndɨ́ró lə̀-dé gɨ̀ kùmā,Les gens disent que les Mbororo préparent la pointe de leurs flèches avec du poison
25/08/2022 13:15:09,, ā kàw̄ lò kùwà kānjī dɨ́ ɓōgɨ́-nè ɓí wà?,Vas-tu encore aller à la pêche aujourd'hui?
25/08/2022 13:15:34,,Ngán kānjī jē bùlà dàn ɓár̄ gɨ́,Des petits poissons abondent dans les étangs
25/08/2022 13:15:53,,ḭ́ lò kùwà kānjī dɨ́ wà?,Est-ce que tu reviens de la pêche?
25/08/2022 13:16:15,,Màjì kàrī 'tél āw lò kɔ̀sɨ̀ kānjī dɨ́ dùndā dɨ́ nè,Il faut que tu repartes à la pêche cette nuit
27/08/2022 00:08:39,,Dèné òng kō lé mḛ̀ tūwā gɨ́ nàjì kàrá,La femme a mis le mil sur la natte et l'a étendu au soleil
27/08/2022 00:09:03,,"ɗí ɓá ḭ̄ ā̰y ngɔ̄dɨ̄ kàr gɨ́ nè, āw sán̄g wà?","Pourquoi cours-tu à cette heure-ci, que cherches-tu?"
27/08/2022 00:09:40,,kàr gɨ́ bàń wà?,à quelle heure?
27/08/2022 00:10:09,,Bèrè dɨ̀ kàr gɨ́ bàń wà? ,Demain à quelle heure?
27/08/2022 00:10:30,,Bèlè gɨ̀ kàr gɨ́ bàń wà?,Demain à quelle heure?
27/08/2022 00:11:01,,"Dàn kàrá lé, kàr ɔ̀sɨ̀ yā̰ à-m̄ m-āw ɗàng ə̀ĺ bàá","à midi, comme le soleil tape dur, je ne suis pas sorti ailleurs"
27/08/2022 00:11:25,,Ngà ī-nàjì kàrá ndɔ̄ kándɨ́ wà?,Et tu les laisses étendus au soleil pendant combien de jours?
27/08/2022 00:11:48,,Lò gɨ́ ḭ̀ òsō kāgɨ̄ gɨ́ ndáà sīngā kàr-é tə̀dɨ̀,Ses côtes sont cassées quand il est tombé de l'arbre
27/08/2022 00:19:55,, ḛ̀ tō yèl̄ gɨ́ àsɨ̀ nà̰ā̰ gɨ̀ də́r nè kàr-é ndà,"C'est un oiseau de la taille d'une colombe, mais sa poitrine est blanche"
27/08/2022 00:20:19,,J-àw̄ njā kàr bā dɨ́,Nous allons nous promener au bord du fleuve
27/08/2022 00:20:49,,M-īlā tūwā lé kàr kə́y gɨ́,J'ai mis la natte au côté de la maison
27/08/2022 00:21:09,,Ndìgì kàr̄ bɔ̀b-é ḭ̀yà̰ àr̄ àw̄ sì-á,Il veut que son père lui laisse partir avec lui
27/08/2022 00:21:33,,ḛ̀ lé à kàr̄ làr njé-ndòō jē d-úsɔ̄-né né,Lui là il va donner l'argent aux pauvres pour qu'ils mangent quelque chose avec
27/08/2022 00:22:37,,"Mḛ̀ ngán ɓē-é jē lé, də̀w̄ jē ɗā kə́y jē lə̀-dé gɨ̀ kár̄ kō","Dans les petits villages, les gens font les toits des cases avec la tige de mil"
27/08/2022 00:22:57,,Kàr-bè lé j-à kàw̄ lə̄w bàá,À cette heure-ci nous aurions du partir depuis longtemps
27/08/2022 00:25:31,,Kàr-kùm-à-tàgɨ́ lé rɔ̄ ngán jē lèl̄-dé mbā-tà mḛ̀-dé ndān,Ce soir là les enfants sont contents parce que leurs ventres sont pleins
27/08/2022 00:25:50,, Kār-mbī lé tō né gɨ́ d-áy-né bíyā,La cuillère de calebasse est une chose qu'on utilise pour boire la bouillie
27/08/2022 00:26:09,,āw yàá kàrà ā kìngà-á ə̀ĺ,"Même si tu y vas, tu ne le trouveras pas"
27/08/2022 00:26:27,,Mā̰ kàrà m̄-tò kàrī yàá tɔ̀,"Moi aussi, je vais bien.AV peut-être"
27/08/2022 00:26:45,,Dèné lé mbél kō mḛ̀ tūwā-tɔ́gɨ̄ gɨ́ ndáà nàjì kàrá,La femme a versé le mil sur la natte et l'a étalé au soleil
27/08/2022 00:27:07,,Ngōn gɨ́ kə́y ò̰ dā kàrá ə̀ĺ,Il faut laisser les invités manger d'abord
27/08/2022 00:27:33,,Də̀w̄ kárā kárā gòdó ɓē-é ɓōgɨ́-nè,Il n'y a même pas une personne dans le village aujourd'hui
27/08/2022 00:27:56,,M-ɗèē dɨ̀ mbā də̀j-ī né kárā,Je suis venu te demander quelque chose
27/08/2022 00:39:01,,Tàgɨ́-nè m-īyā gūm mbā kùwà də́r jē nè kárā kàrà m-úwā ə̀ĺ,Hier j'ai tendu un piège pour les pigeons mais je n'ai rien attrapé
27/08/2022 00:39:21,,Bɔ̀-dé kárā-bà nè kó̰-dé ɓə́dɨ́ ɓə́dɨ́,"Ils ont le même père, mais leurs mères sont différentes"
27/08/2022 00:39:37,,m̄-tɔ́sɨ̄ ùbū dɔ̀ gɨ́ gɨ̀ ngōn kārā-mbī,Je retire l'huile qui est dessus avec une petite calebasse
27/08/2022 00:39:56,,M-ā m-ún kàrè mbā kàw̄ kòdō-né bḭ́ mḛ̀ ndɔ̀ɔ̄ gɨ́ lə̀-ḿ,J'ai pris un grand panier ajouré pour ramasser le coton dans mon champ
27/08/2022 00:40:18,,D-áw láy d-ḭ́yá̰-á gɨ̀ kárē-bàá,Ils sont tous partis et ils l'ont laissé tout seul
27/08/2022 00:40:39,,D-ó mḛ̀ bə̀gə̀rə̀ tò kàrī,Ils virent que la planche était vide
27/08/2022 00:41:12,,ī-tò bàń wà? -- m̄-tò kàrī,Comment vas-tu? Je vais bien
27/08/2022 00:41:33,,Ngōn lé ìlā-m̄ gɨ̀ ə̀r kàrī bàá yàá,L'enfant a jeté une pierre sur moi pour rien
27/08/2022 00:41:55,,ɓōlé sɔ́ né kárí bà ndáà ā kòy yò tɔ̄mē,"Si tu manges tout seul, tu vas mourir de vomissement"
27/08/2022 00:42:19,,ɓōlé ā-m̄ kàrnà èĺ ndáà m-ā ndōgō sè-í èĺ,"Si tu ne me donnes pas un cadeau de l'achat, je ne vais pas acheter avec toi"
27/08/2022 00:42:40,,J-à kòdō kártɨ̀ ɗɔ̄ sɔ́,Nous prenons un jeu de 40 cartes
27/08/2022 00:42:59,,òsō kás tɔ̄,Il est tombé et complètment cassé
27/08/2022 00:43:23,,Dɔ̀ báylà lé kàsɨ̀,La tête du margouillat est rouge
27/08/2022 00:43:50,,Mángò lə̀-ḿ lé kàsɨ̀ j-à sɔ̀ ɓàsí-nè ngàā,"Mes mangues sont bien mûres, on peut les manger maintenant"
27/08/2022 00:44:13,,M-ā kàw̄ kāsɨ̄ dɔ̀-í gɨ́ lò ndùl gɨ́ nè,"Je vais te faire la visite de ""pique-assiette"" cette nuit"
27/08/2022 00:44:36,,Dèné lé kásɨ̄ gə̀bə́rə̄ gɨ̀-mbā kɔ̀r̄ ùb-é,La femme pile la courge pour extraire son huile
27/08/2022 00:44:57,,ɓōlé ngə́r̄ ngōn gɨ́ kásɨ̄ ndáà à kògō èĺ,Si tu chatouilles un nouveau-né alors il ne rit pas
27/08/2022 00:45:23,,"ār mḛ̀-ḭ́ īlā kásɨ̄ ə̀ĺ, lò-gɨ́ tɔ̀gɨ̀ ndáà ā kàw̄ ɓə́y","Ne t'inquiètes pas, quand tu seras plus grand tu pourras partir"
27/08/2022 00:47:45,,Kàsɨ̀-bànī ɔ̀r̄ ùbū tḛ́ gɨ̀ gàj-é,"Le rhinocéros enlève le miel de l'abeille ""ko-teen"" à l'aide de sa corne"
27/08/2022 00:48:33,,"Kàb-é, kàb-é jē","son oeuf, ses oeufs"
27/08/2022 00:48:54,,Mùlà ùwà kó̰ kīnjá lə̀-ḿ dɔ̀ kàb-é gɨ́,Le chat sauvage a saisi ma poule sur ses oeufs
27/08/2022 00:49:15,,M-ā kàw̄ kòō kó̰-ḿ,Je vais aller voir ma mère
27/08/2022 00:49:37,,Dèné lì-á lé tō kàw-kàdɨ̀ ɓō òjì ngōn èĺ,Sa femme est stérile et elle n'a pas enfanté
27/08/2022 00:49:57,,Ngōn lé kàw̄-mbī-á à̰ӯ wī ɓō tò ɓī èĺ,Cet enfant il a du pus à l'intérieur de son oreille et il ne dort pas
27/08/2022 00:50:26,,Màjì kàr̄ ī ɔ̄r kàw-yīró īlā mḛ̀-ndògō gɨ́ nè èĺ,Il ne faut pas cracher [et le jeter] dans la concession
27/08/2022 00:52:43,,Də̀jì kīdō lé dɨ̀ mbā kàӯ, Il lui demanda de la bière à boire
27/08/2022 00:53:04,,Ngán jē kāy nà̰ā̰ wúl,Les enfants partageaient les arachides
27/08/2022 00:53:25,,Də̀w̄ jē kāy né-sɔ̀ njè-kà̰ӯ jē,Les gens ont distribué la nourriture aux réfugiés
27/08/2022 00:53:48,,Dèné gɨ́ à̰ẃ lé tō kàyà dèné,Cette femme là est une prostituée
27/08/2022 00:54:13,,Tàl̄ gɨ́ dā pà nà njè kùlà nè tàr gòdó ɓá m̄-ká̰-né sḭ̀ ɗə́bə́,"Le chacal dit que quelqu'un qui donne un conseil n'est pas là, c'est pourquoi je scie sur la route"
27/08/2022 00:54:38,,Tō ká̰-mā̰; tō ká̰-mā̰ jē,C'est à moi; ce sont à moi
27/08/2022 00:55:02,,"Ká̰-mā̰, ká̰-ī, ká̰-è","le mien, le tien, le sien, le nôtre, le vôtre, le leur"
27/08/2022 00:55:28,,"kḭ́yá̰-è, ká̰-sí jḛ̀ḛ̄, ká̰-sí sḛ̀ḛ̄, ká̰-dé dḛ́","le mien, le tien, le sien, le nôtre, le vôtre, le leur"
27/08/2022 00:55:52,,"Dèné gɨ́ kà̰ā̰ tō gɔ́b-é gɨ́ lé, lò tàā ngàw lì-á ò̰ yā̰","Une femme qui a le goitre sur son coup là, il lui est très difficile trouver un mari"
27/08/2022 00:56:17,,Nā̰y ndà ká̰y-ká̰y ɓōgɨ́-nè,La lune est très claire aujourd'hui
27/08/2022 00:56:36,,Dèné à àw̄ sīyā ndùjī gɨ̀ kèē,Une femme est en train de trier la farine avec un van
27/08/2022 00:57:02,,Kébē jē mbó̰ dɔ̀ nà̰ā̰ tà bùlà màn̄ gɨ́,Les papillons se rassemblent à côté du puits
27/08/2022 00:57:21,,"Yégɨ̄ jē gɨ́ bùlà kə́y lə̀-ḿ kédé lé, bàtú tɔ̄l-dé láy","Les rats qui abondaient dans la maison avant, le chat les a tous mangés"
27/08/2022 00:57:40,,ùn kùlā tɔ́ njà dɨ́ kédé,Il prend une corde et il attache les pattes de devant avec
27/08/2022 00:58:07,,Kàmyō̰ gɨ́ à-ń lé ḛ̀ yàá à tèē kédé,"Ce camion qui reste là, c'est lui qui sortira le premier"
27/08/2022 00:58:33,,"úr nàńg ngàā, m-ā kàw̄ kédé","Descends maintenant, je vais poursuivre ma route"
27/08/2022 00:58:58,,J-àw̄ ndōgō kānjī kédé-gàlá ɓōgɨ́-nè,Allons acheter du poisson au petit marché aujourd'hui
27/08/2022 12:49:59,,"Lò gɨ́ āw sì-á ndò̰ gɨ́ ndáā, úw-á jī-í gɨ́ kég","Quand tu l'amènes à la chasse, prends-le avec ta main fortement"
27/08/2022 12:50:17,,Kèĺ ɗá dɨ́?,De quel côté?
27/08/2022 12:50:37,,"Ndɔ̄ kárā àw̄ ndò̰, tèē dɔ̀ dùl gɨ́ àw̄ gɨ̀ kèm",Un jour il va à la chasse et rencontre une biche-cochon qui était pleine
27/08/2022 12:51:03,,Kùnà àw̄ èsɨ̀ kèm ngàā,Le sorgho a déjà formé des épis
27/08/2022 12:51:37,,lò gɨ́ āw ndòlè kèné-kèné lə̄w lə̄w lé,là où tu as l'habitude d'en chercher depuis longtemps déjà
27/08/2022 12:52:01,,Kə́y nè ɓá m̄-tò kènéng gɨ́,C'est dans cette maison où j'habite
27/08/2022 12:52:29,,Mḛ̀ ɓɔ́l nè ɓá m̄-ílā làr lə̀-ḿ kènéng,C'est dans ce sac où j'ai mis mon argent
27/08/2022 12:52:50,,Kèrè lé tō yèl̄ gɨ́ tá nà̰ā̰ gɨ̀ tànjì bè nè ḛ̀ tōgɨ́ sḛ́ bà lə́m bèl̄-é ndàng lə́m tɔ̀,La perdrix est un oiseau pareil à la pintade mais elle est plus petite et ses plumes sont rayées
27/08/2022 12:53:09,,M-ílā kéré kɔ̄rɔ́,J'ai perdu une clef
27/08/2022 12:53:27,,Kér̀mēé jē bùlà dàrā ɓōgɨ́-nè,Il y beaucoup d'étoiles dans le ciel aujourd'hui
27/08/2022 12:53:47,,Ngōn lé késɨ̄ yā̰ dá d-ár-é kàdɨ̄-ngàmbáy kàr̄-é ò̰,L'enfant toussait beaucoup alors on lui a donné du sel indigène pour sucer
27/08/2022 12:54:07,,Ngōn lé àw̄ kḛ̄rḛ̄ kə̀m-é gɨ̀-mbā kòō-né màr̄-é jē,L'enfant regard tout autour pour voir ses copains
27/08/2022 12:54:31,,Ndī à kə̀r ndáà m-ā kə́ tūwā kìlā kə́y,"Il va pleuvoir, alors je vais enrouler la natte et la mettre dans la maison"
27/08/2022 12:54:53,,Dìngàm lé kə̄bɨ̄ jī-á ɓār-né dèné jē,L'homme a fait des signes avec la main pour appeler les femmes
27/08/2022 12:55:27,,Tɔ̀gɨ̀ nè lé kə̀mə̄ lì-á kə́dɨ́rə́ yā̰,La respiration est devenue très difficile pour ce vieux là
27/08/2022 12:55:47,,Kāgɨ̄ kāgɨ̄ nè lé kə́dɨ́rə́ yā̰,Le bois de cet arbre est très dur
27/08/2022 12:56:18,,Ngōn lé ɓə̄ĺ ndáà kə̄l gē-é,L'enfant avait peur et il a regardé derrière lui
27/08/2022 12:56:36,,m̄-tógō kūbū lə̀-ḿ m-ār-ē ndà kə́lú-kə́lú,J'ai lavé mon habit ainsi qu'il est très blanc
27/08/2022 12:57:23,,"ngàlì gɨ́ kə̀m, bāngàw gɨ́ kə̀m, mìnjì gɨ́ kə̀m ","manioc cru, patate douce crue, haricot cru"
27/08/2022 12:57:49,,Də̀w̄ gɨ́ tɔ̀gɨ̀ də̀jì né dɨ̀ kə̀m-é,Le vieillard quémande avec ses yeux
27/08/2022 12:58:10,,Ngō-màr̄-é ùndà kə̀m-é àr̄ kə̀m-é tí,"Son ami l'a tapé dans l'oeil, et son oeil est gonflé"
27/08/2022 12:58:43,,kə̀m-ḿ dɨ́,en ma présence
27/08/2022 12:59:12,,tā kə̀m kōò sé kə̀m làr wà?,L'as-tu pris pour payer avec du mil ou avec de l'argent? 
27/08/2022 12:59:42,,ìsì-né dɨ̀ kə̀m-é yàá ɓí,quand il était encore vivant
27/08/2022 13:00:01,,dā gɨ́ kə̀m,viande crue
27/08/2022 13:00:18,,tàr gɨ́ kə̀m ,parole grossière
27/08/2022 13:00:36,,Tō né gɨ́ kə̀m ndàm-né èĺ,C'est une chose qu'on ne doit pas jouer avec
27/08/2022 13:01:07,,m̄-ndìgì tā kə̀m̄,Je veux me reposer
27/08/2022 13:01:35,,òō ngōn gɨ́ ùwà kə̄m-kāgɨ̄ àl̄ tàŕ lé ə̀ĺ,Il n'a pas vu que l'enfant avait attrapé une branche d'arbre et y était grimpé
27/08/2022 13:01:57,,ùwà bèl̄ lé mbā tɔ̄bɨ̄-né kə́m jē dɔ̀ ngōn dɨ́,Elle prit l'éventail pour en chasser les mouches sur son fils
27/08/2022 13:02:18,,Kə́m jē jɔ̄gɨ̄ né yā̰,Les mouches dérangent beaucoup
27/08/2022 13:02:49,,ɓèdɨ̄ lé sì kə́m kāgɨ̄ gɨ́ tàŕ. si,Le singe s'est assis en haut dans la branche de l'arbre
27/08/2022 13:03:15,,Né sì-á gòdó àr̄ kə̀m-ndòō ɗī-ā yā̰,Il n'a rien à manger et il est très malheureux
27/08/2022 13:03:35,,ī-ɗā bàń ɓá úwā kə̀m-ndō̰y gɨ́ bə̀ý ə̀ĺ wà?,Comment se fait-il que tu n'aies pas pris un gros capitaine
27/08/2022 13:03:57,,Tɔ̀gɨ̀ nè lé kə̀mə̄ lì-á kə́dɨ́rə́ yā̰,La respiration est devenue très difficile pour ce vieux là
27/08/2022 13:04:18,,Mā̰ m̄-ndìgì kə̀n̄ kūbū lə̀-ḿ màn̄ mḛ̀ sóò gɨ́,Je vais tremper mes vêtements dans le seau
27/08/2022 13:04:39,,"Ngōn tò ɓī yā̰, kə̀n̄ yā̰",L'enfant dormait fort et il ronflait beaucoup
27/08/2022 13:05:01,,àw̄ yàá kə̀ń,Il est sans doute parti
27/08/2022 13:05:20,,"àw̄ òdō sīngā, ɗèē ndīr-nè òm ùbū kə̀nə̀ngɨ́ ə̀ĺ","Elle rassembla des os, les fit cuire, mail elle ne verse pas d'huile dedans"
27/08/2022 13:05:46,,Lò-gɨ́ ḛ̀ òō bɔ̀b-é ndáà ə̀w̄ pà tà kə́ng,Quand il a vu son père il a cessé de parler net
27/08/2022 13:06:06,,ɔ̀r̄ kə̀m kə́ngɨ́ng,C'est un peu dégagé
27/08/2022 13:06:25,,Lò tō kə̀njī,L'endroit est dégoûtant
27/08/2022 13:06:45,,Kə̀r̄ lé tō dā gɨ́ bòý yā̰ ùndā màr̄-é jē,L'éléphant est un animal qui est beaucoup plus grands que les autres
27/08/2022 13:07:55,,ɓōlé lī tó̰-í ndáà də̀w̄ à kə̀r̄-ī gɨ̀ kùlā ə̀ĺ,"Si un serpent t'a mordu, on ne te trompe pas avec la corde"
27/08/2022 13:08:18,,Kó̰ ngōn nè lé dàw yā̰ nè kə̀r̄ ḭ̀ tàá yàá,La mère de cet enfant est très fatiguée mais elle essaie de se lever quand même
27/08/2022 13:08:39,,m̄-kə̄ŕ ùbū nò̰ó̰ lé m-ūndā dɔ̀ pə̀r dɨ́ m-ār-é lḛ̀ḛ̄,Je récure l'huile et je l'ai mis sur le feu pour qu'elle fonde
27/08/2022 13:08:58,,M-ā kùsà tə̰̄y gɨ́ pə́lə̄ gɨ̀ kə́r,Je mangerai bien du petit mil mélangé au sésame
27/08/2022 13:09:21,,Kə́r ɓá d-ɔ́sɨ̄-né kàndà,"On utilise le sésame pour préparer la sauce appelée ""kanda"""
27/08/2022 13:09:45,,Ngōn nè lé à kə̀r-gōsɨ̄ yā̰ léè,"Cet enfant là va être très rusé, hein!"
27/08/2022 13:10:13,,Dìngàm gɨ́ bàń ɓá kə̀sɨ̄ bè wà?,Comment un homme peut être si avare?
27/08/2022 13:10:49,,Wúl lé kə̄sɨ̄ ə̀ĺ yàá ɓə́y nè ngán jē tɔ́r̄,Les arachides ne sont pas encore mûres mais les enfants les ont déterrées
27/08/2022 13:11:13,,Kə́w lé tō yèl̄ gɨ́ gɔ̀l-é ngāl yā̰ lə́m bèl̄-é ndà kə́lú-kə́lú lə́m tɔ̀.,Le héron garde-boeufs est un oiseau à longues pattes et avec des plumes d'une blancheur éblouissante
27/08/2022 13:11:34,,Dɨ̀ ndɔ̄ɔ́ lé m-āw m-ō kə́y gɨ́ ngō-kó̰-ḿ ɗā,Le matin je suis allé voir la maison que construit mon frère
27/08/2022 13:11:58,,Gùmā ɗā kə́y lə̀-á kàr kə́y jē gɨ́,La guêpe maçonne fait son nid dans les murs des maisons
27/08/2022 13:12:32,,kə́y bɔ̀m,case entièrement en paille
27/08/2022 13:12:59,,ḛ̀ ùwà kānjī jē gɨ̀ kìī,Il pêche les poissons avec l'hameçon
27/08/2022 13:13:23,,ɓōgɨ́-nè dá kīdō ɔ̀dɨ̀ tà-ḿ ə̀ĺ yàá ɓí,"Aujourd'hui, vrai, la bière n'a pas encore touché ma bouche"
27/08/2022 13:13:54,, āw ún kīdō lé ɗèē né ā-m̄,"Va prendre de la bière de mil, donne en moi"
27/08/2022 13:14:19,,àr̄-m̄ kìníǹ tɔ̀ ɔ̀sɨ̀-m̄ tɔ̀,Il m'a donné de la quinine et m'a fait une piqûre
27/08/2022 13:14:41,,"ɓōlé ī-gòdó ndáà, m-ā kìngà kéré lə̀-ḿ ə̀ĺ yàá sár","Si tu n'avais pas été là, je n'aurais jamais trouvé ma clef"
27/08/2022 13:15:05,,Pà nà n-à ɗā bàń ɓá n-à kìngà-né bísī lə̀ mbàw nè lé wà?,Il se demandait ce qu'il pourrait bien faire pour trouver le chien de ce pêcheur
27/08/2022 13:15:39,,Kédé lé dèné jē d-ó̰ kīnjá ə̀ĺ,Auparavant les femmes ne mangeaient pas de poulet
27/08/2022 13:15:58,,Kó̰ ngán jē lé tā kīr ùndà dɔ̀ ngōn-é dɨ́ gɨ́ dìngàm,La mère des enfants prend le fagot et le pose sur la tête de son fils
27/08/2022 13:16:21,,Kó̰ ngán jē lé tā kīr ùndà dɔ̀ ngōn-é gɨ́ gɨ́ dìngàm,La mère des enfants prend le fagot et le pose sur la tête de son fils
27/08/2022 13:16:53,,M-ā kìsì rɔ̄ kó̰-ḿ dɨ́,Je vais rester près de ma mère
27/08/2022 13:17:49,,ā kàw̄ kìsì ɗā ɗí wà?,Que vas-tu faire pendant ce temps?
27/08/2022 13:18:08,,D-úwā bḭ̄yā̰ gɨ̀ d-ún kìyā d-ár-dé,Ils leur donnent un cabri et un couteau
27/08/2022 13:18:34,,Kìyā lé d-ínjā-né dā,"Le couteau, on l'utilise pour couper la viande"
27/08/2022 13:18:57,,Kḭ̀-ḿ ɗə́bə́ yàá ɓí m-ár nè,Je viens d'arriver tout de suite
27/08/2022 13:19:33,,Lò-gɨ́ m-āw ndáà lé métə̀r à kḭ̀ sə̀-ḿ ɓá m̄-ɓə̄ĺ-né,"Si j'y vais, le maître va me gronder, c'est pourquoi j'ai peur"
27/08/2022 13:19:52,,Kúrā-màr̄-ḿ àw̄ òō kḭ́-á jē, Mon ami est allé visiter sa mère
27/08/2022 13:20:09,,Tō kɨ́ lə̀-ḿ,C'est le mien
27/08/2022 13:20:30,,Ndɔ̀ɔ̄ ndɔ̀ɔ̄ kò jōó,Il a labouré deux parcelles
27/08/2022 13:20:47,,m̄-mbə́r̄ kándɨ̄ kō gɨ́ màjì mbā dùbū,J'ai choisi les meilleures semences pour semer
27/08/2022 13:21:13,,Kàr kìnjà kō lé nà̰y ɓə́y,Il n'est pas encore le temps pour la récolte du mil
27/08/2022 13:21:38,,Kō wúl gɨ́ nè dá màjì yā̰,Cette variété d'arachide est très bonne
27/08/2022 13:22:03,,M-ō kō-í,J'ai entendu parler de nouvelles de toi
